année,ordre,nb,prénom,sexe
2010,61,25,Oscar,male
2010,28,41,Maël,male
2010,29,41,Maxime,male
2010,58,27,Martin,male
2010,93,18,Lorenzo,male
2010,89,18,Capucine,female
2010,87,19,Rose,female
2010,83,19,Lily,female
2010,81,19,Léonie,female
2010,80,19,Esteban,male
2010,79,19,Charlie,male
2010,77,20,Pierre,male
2010,75,20,Agathe,female
2010,73,22,Pauline,female
2010,69,22,Kylian,male
2010,59,26,Charlotte,female
2010,57,27,Louna,female
2010,51,28,Lucie,female
2010,49,29,Anaïs,female
2010,45,30,Léna,female
2010,43,31,Yanis,male
2010,42,31,Théo,male
2010,38,33,Nolan,male
2010,30,40,Juliette,female
2010,60,26,Noé,male
2010,97,17,Adèle,female
2010,56,27,Lina,female
2010,78,20,Samuel,male
2010,66,23,Gaspard,male
2010,47,30,Lou,female
2010,44,30,Evan,male
2010,37,34,Adam,male
2010,22,47,Antoine,male
2010,21,48,Clément,male
2010,20,49,Hugo,male
2010,12,56,Nathan,male
2010,9,59,Ethan,male
2010,84,19,Louane,female
2010,68,22,Alexis,male
2010,82,19,Liam,male
2010,64,24,Timéo,male
2010,62,25,Rayan,male
2010,52,28,Mathéo,male
2010,50,29,Noah,male
2010,39,32,Axel,male
2010,16,51,Tom,male
2010,8,60,Enzo,male
2010,6,61,Emma,female
2010,3,65,Camille,female
2010,1,70,Arthur,male
2010,72,22,Maxence,male
2010,55,27,Baptiste,male
2010,90,18,Diego,male
2010,32,39,Eva,female
2010,94,18,Maëlys,female
2010,54,28,Valentin,male
2010,53,28,Simon,male
2010,48,30,Noa,male
2010,46,30,Lilou,female
2010,41,31,Romane,female
2010,40,32,Clara,female
2010,35,35,Anna,female
2010,34,35,Alice,female
2010,33,38,Jeanne,female
2010,36,35,Thomas,male
2010,31,40,Sacha,male
2010,25,42,Raphaël,male
2010,19,50,Léo,male
2010,2,67,Jules,male
2010,18,50,Inès,female
2010,17,51,Zoé,female
2010,14,54,Lucas,male
2010,13,55,Gabriel,male
2010,11,56,Jade,female
2010,10,57,Manon,female
2010,26,42,Sarah,female
2009,18,46,Enzo,male
2009,4,66,Gabriel,male
2009,9,56,Jade,female
2009,13,51,Lola,female
2009,30,37,Antoine,male
2009,22,43,Thomas,male
2009,24,42,Tom,male
2009,25,41,Clément,male
2009,27,40,Léo,male
2009,1,72,Emma,female
2009,3,67,Lucas,male
2009,60,26,Evan,male
2009,96,16,Ambre,female
2009,94,17,Mathias,male
2009,83,19,Valentin,male
2009,82,19,Laura,female
2009,80,19,Agathe,female
2009,79,20,Simon,male
2009,74,21,Emilie,female
2009,72,22,Pierre,male
2009,66,23,Léna,female
2009,61,26,Lucie,female
2009,43,30,Clara,female
2009,38,33,Adam,male
2009,71,22,Pauline,female
2009,44,30,Noé,male
2009,76,20,Célia,female
2009,55,27,Eva,female
2009,99,16,Maëlys,female
2009,97,16,Inaya,female
2009,95,17,Océane,female
2009,93,17,Marie,female
2009,91,17,Léonie,female
2009,90,17,Kylian,male
2009,84,18,Gabrielle,female
2009,81,19,Elsa,female
2009,77,20,Nina,female
2009,75,21,Quentin,male
2009,45,30,Sacha,male
2009,73,21,Clémence,female
2009,67,23,Louna,female
2009,65,25,Victor,male
2009,64,25,Mathilde,female
2009,59,26,Charlotte,female
2009,58,26,Alice,female
2009,57,27,Romane,female
2009,53,28,Nolan,male
2009,52,28,Lou,female
2009,46,29,Lina,female
2009,100,16,Margaux,female
2009,50,28,Axel,male
2009,48,29,Romain,male
2009,56,27,Martin,male
2009,49,28,Anaïs,female
2009,39,33,Anna,female
2009,37,34,Noa,male
2009,32,37,Maël,male
2009,26,41,Yanis,male
2009,23,42,Sarah,female
2009,16,49,Léa,female
2009,87,18,Titouan,male
2009,86,18,Sasha,female
2009,68,22,Baptiste,male
2009,54,27,Alexis,male
2009,62,26,Mathéo,male
2009,47,29,Lisa,female
2009,42,31,Timéo,male
2009,35,35,Ethan,male
2009,33,36,Juliette,female
2009,31,37,Louise,female
2009,19,46,Mathis,male
2009,17,47,Zoé,female
2009,5,61,Nathan,male
2009,2,68,Louis,male
2009,41,31,Alexandre,male
2009,51,28,Lily,female
2009,69,22,Gabin,male
2009,63,26,Samuel,male
2009,11,53,Manon,female
2009,70,22,Julie,female
2009,36,35,Maxence,male
2009,34,36,Théo,male
2009,29,38,Lilou,female
2009,28,40,Paul,male
2009,21,45,Noah,male
2009,20,45,Inès,female
2009,15,49,Hugo,male
2009,14,50,Maxime,male
2009,12,53,Raphaël,male
2009,40,33,Jeanne,female
2009,10,53,Chloé,female
2009,92,17,Margot,female
2009,8,58,Camille,female
2009,85,18,Justine,female
2009,88,17,Corentin,male
2009,89,17,Ilan,male
2009,78,20,Rayan,male
2009,98,16,Julia,female
2009,6,60,Arthur,male
2009,7,60,Jules,male
2008,83,18,Lilou,female
2008,12,55,Camille,female
2008,11,57,Jade,female
2008,9,60,Enzo,male
2008,7,61,Gabriel,male
2008,4,64,Lucas,male
2008,100,15,Alix,female
2008,15,54,Paul,male
2008,93,17,Timéo,male
2008,92,17,Rose,female
2008,87,17,Benjamin,male
2008,69,23,Pauline,female
2008,79,20,Titouan,male
2008,77,20,Margot,female
2008,76,20,Maëlle,female
2008,73,22,Mattéo,male
2008,68,23,Gaspard,male
2008,66,24,Mathilde,female
2008,65,24,Maël,male
2008,63,25,Martin,male
2008,60,25,Eva,female
2008,56,26,Simon,male
2008,26,44,Mathéo,male
2008,16,54,Sarah,female
2008,49,27,Alice,female
2008,29,40,Louise,female
2008,30,39,Anaïs,female
2008,99,15,Adèle,female
2008,98,16,Pablo,male
2008,97,16,Noé,male
2008,96,16,Lorenzo,male
2008,94,16,Elisa,female
2008,91,17,Lou,female
2008,90,17,Lily,female
2008,89,17,Elsa,female
2008,88,17,Elise,female
2008,84,18,Margaux,female
2008,81,19,Julien,male
2008,75,21,Romane,female
2008,74,22,Valentin,male
2008,72,22,Mathys,male
2008,70,22,Adrien,male
2008,61,25,Julie,female
2008,54,26,Luna,female
2008,51,27,Louna,female
2008,50,27,Evan,male
2008,37,32,Jeanne,female
2008,32,39,Zoé,female
2008,52,27,Samuel,male
2008,18,53,Jules,male
2008,47,28,Nina,female
2008,82,18,Anna,female
2008,33,36,Ethan,male
2008,28,40,Juliette,female
2008,27,40,Clara,female
2008,25,44,Antoine,male
2008,24,46,Lola,female
2008,19,53,Thomas,male
2008,17,53,Hugo,male
2008,8,61,Mathis,male
2008,6,62,Nathan,male
2008,85,18,Rayan,male
2008,71,22,Lina,female
2008,41,30,Adam,male
2008,67,24,Maxence,male
2008,64,24,Alexis,male
2008,62,25,Lisa,female
2008,53,26,Gabin,male
2008,48,28,Quentin,male
2008,23,46,Chloé,female
2008,22,47,Léa,female
2008,14,54,Noah,male
2008,13,55,Tom,male
2008,3,69,Raphaël,male
2008,38,32,Victor,male
2008,44,30,Sacha,male
2008,1,91,Emma,female
2008,5,62,Arthur,male
2008,42,30,Ambre,female
2008,43,30,Noa,male
2008,40,31,Lucie,female
2008,39,31,Baptiste,male
2008,36,32,Esteban,male
2008,35,33,Yanis,male
2008,34,36,Léo,male
2008,21,47,Clément,male
2008,20,52,Maxime,male
2008,10,58,Manon,female
2008,31,39,Inès,female
2008,2,72,Louis,male
2008,86,18,Sara,female
2008,80,19,Clémence,female
2008,45,28,Axel,male
2008,78,20,Océane,female
2008,59,25,Charlotte,female
2008,58,25,Alexandre,male
2008,57,26,Théo,male
2008,55,26,Pierre,male
2008,46,28,Marie,female
2008,95,16,Faustine,female
2007,6,59,Clara,female
2007,95,17,Oscar,male
2007,97,16,Marius,male
2007,4,62,Arthur,male
2007,23,39,Ethan,male
2007,8,58,Raphaël,male
2007,10,56,Maxime,male
2007,11,56,Tom,male
2007,12,55,Sarah,female
2007,92,17,Célia,female
2007,93,17,Julien,male
2007,39,33,Evan,male
2007,90,18,Timéo,male
2007,89,18,Marie,female
2007,87,18,Ambre,female
2007,79,20,Gabin,male
2007,77,20,Dylan,male
2007,76,20,Benjamin,male
2007,70,22,Alice,female
2007,65,23,Luna,female
2007,52,26,Julie,female
2007,40,33,Maxence,male
2007,25,39,Thomas,male
2007,24,39,Noa,male
2007,63,24,Victor,male
2007,34,35,Antoine,male
2007,69,23,Simon,male
2007,32,36,Samuel,male
2007,100,16,Sara,female
2007,99,16,Salomé,female
2007,96,16,Elisa,female
2007,94,17,Lily,female
2007,91,18,Tristan,male
2007,82,20,Louna,female
2007,80,20,Gaspard,male
2007,78,20,Elise,female
2007,74,21,Laura,female
2007,68,23,Romain,male
2007,41,32,Jeanne,female
2007,67,23,Maëlys,female
2007,61,24,Rayan,male
2007,60,24,Pauline,female
2007,59,24,Lilou,female
2007,58,24,Carla,female
2007,55,25,Lisa,female
2007,54,25,Alexis,male
2007,51,26,Hugo,male
2007,50,26,Axel,male
2007,45,29,Baptiste,male
2007,33,35,Adam,male
2007,31,36,Romane,female
2007,2,65,Enzo,male
2007,48,28,Lucie,female
2007,36,34,Anaïs,female
2007,35,35,Théo,male
2007,26,38,Inès,female
2007,16,50,Lola,female
2007,5,61,Gabriel,male
2007,88,18,Dorian,male
2007,73,22,Quentin,male
2007,72,22,Pierre,male
2007,64,23,Lou,female
2007,53,26,Maël,male
2007,47,29,Louise,female
2007,43,31,Valentin,male
2007,44,30,Mathéo,male
2007,38,34,Juliette,female
2007,37,34,Jade,female
2007,28,37,Charlotte,female
2007,21,41,Chloé,female
2007,19,48,Camille,female
2007,18,49,Yanis,male
2007,17,49,Jules,male
2007,3,63,Lucas,male
2007,30,36,Mathilde,female
2007,42,32,Noah,male
2007,57,24,Anna,female
2007,46,29,Eva,female
2007,98,16,Mélissa,female
2007,49,26,Alexandre,male
2007,27,38,Manon,female
2007,22,40,Paul,male
2007,20,43,Zoé,female
2007,15,51,Louis,male
2007,14,52,Mathis,male
2007,13,54,Clément,male
2007,9,56,Léa,female
2007,7,59,Nathan,male
2007,1,69,Emma,female
2007,29,36,Léo,male
2007,86,19,Océane,female
2007,75,21,Lina,female
2007,85,19,Mathys,male
2007,62,24,Sacha,male
2007,66,23,Maëlle,female
2007,71,22,Clémence,female
2007,56,25,Mattéo,male
2007,81,20,Julia,female
2007,83,20,Martin,male
2007,84,20,Nina,female
2006,85,18,Noémie,female
2006,7,61,Raphaël,male
2006,4,67,Hugo,male
2006,96,16,Julia,female
2006,95,16,Carla,female
2006,93,17,Oscar,male
2006,90,17,Marine,female
2006,11,58,Nathan,male
2006,89,17,Maëlle,female
2006,87,17,Adrien,male
2006,86,18,Sara,female
2006,65,25,Océane,female
2006,81,19,Titouan,male
2006,75,20,Julien,male
2006,70,22,Agathe,female
2006,66,24,Esteban,male
2006,62,25,Adam,male
2006,59,26,Clément,male
2006,50,29,Romane,female
2006,48,29,Lisa,female
2006,45,31,Quentin,male
2006,41,32,Clémence,female
2006,20,49,Manon,female
2006,16,52,Léa,female
2006,39,33,Evan,male
2006,21,49,Tom,male
2006,22,48,Chloé,female
2006,100,16,Valentine,female
2006,99,16,Tristan,male
2006,98,16,Simon,male
2006,92,17,Nicolas,male
2006,91,17,Mathys,male
2006,83,18,Margot,female
2006,72,21,Louna,female
2006,71,22,Alice,female
2006,69,24,Pauline,female
2006,68,24,Mattéo,male
2006,67,24,Lilou,female
2006,58,27,Sacha,male
2006,56,27,Julie,female
2006,55,28,Zoé,female
2006,53,28,Maël,male
2006,44,32,Mathilde,female
2006,33,38,Charlotte,female
2006,31,39,Jules,male
2006,30,40,Noah,male
2006,29,42,Yanis,male
2006,24,46,Mathis,male
2006,40,32,Anaïs,female
2006,38,34,Alexandre,male
2006,2,75,Emma,female
2006,61,26,Valentin,male
2006,97,16,Luna,female
2006,94,17,Rayan,male
2006,80,19,Nina,female
2006,79,19,Maxence,male
2006,78,19,Martin,male
2006,77,19,Axel,male
2006,76,20,Noé,male
2006,74,20,Emilie,female
2006,73,21,Margaux,female
2006,63,25,Ambre,female
2006,60,26,Pierre,male
2006,18,51,Louis,male
2006,57,27,Lina,female
2006,54,28,Noa,male
2006,52,28,Gabriel,male
2006,49,29,Romain,male
2006,43,32,Lou,female
2006,42,32,Léo,male
2006,26,43,Jeanne,female
2006,19,49,Inès,female
2006,12,57,Clara,female
2006,37,35,Louise,female
2006,3,67,Camille,female
2006,64,25,Léna,female
2006,25,45,Marie,female
2006,1,93,Enzo,male
2006,27,43,Théo,male
2006,23,48,Ethan,male
2006,17,52,Lola,female
2006,15,56,Antoine,male
2006,14,57,Paul,male
2006,13,57,Jade,female
2006,10,59,Sarah,female
2006,9,59,Arthur,male
2006,8,60,Maxime,male
2006,6,62,Thomas,male
2006,5,62,Lucas,male
2006,34,38,Mathéo,male
2006,88,17,Anna,female
2006,46,30,Alexis,male
2006,32,39,Lucie,female
2006,35,37,Victor,male
2006,36,35,Baptiste,male
2006,28,42,Juliette,female
2006,47,29,Eva,female
2006,51,29,Samuel,male
2006,82,18,Benjamin,male
2006,84,18,Mathieu,male
2005,57,27,Victor,male
2005,25,41,Alexandre,male
2005,22,42,Hugo,male
2005,20,42,Baptiste,male
2005,14,50,Manon,female
2005,13,50,Léa,female
2005,100,15,Ambre,female
2005,88,17,Amandine,female
2005,79,21,Romane,female
2005,78,21,Noa,male
2005,65,23,Julie,female
2005,90,17,Marine,female
2005,51,28,Lisa,female
2005,47,30,Adrien,male
2005,46,31,Valentin,male
2005,95,16,Lina,female
2005,36,36,Lucie,female
2005,89,17,Killian,male
2005,85,18,Benjamin,male
2005,82,19,Ilona,female
2005,81,20,Esteban,male
2005,76,21,Ethan,male
2005,74,22,Rayan,male
2005,29,40,Clément,male
2005,68,23,Mattéo,male
2005,41,32,Zoé,female
2005,33,37,Carla,female
2005,55,27,Anna,female
2005,53,28,Nicolas,male
2005,99,16,Sacha,male
2005,96,16,Maëlle,female
2005,91,17,Pablo,male
2005,80,20,Alice,female
2005,63,24,Margot,female
2005,61,24,Julien,male
2005,38,33,Juliette,female
2005,37,35,Mathéo,male
2005,26,41,Mathilde,female
2005,42,31,Anaïs,female
2005,16,46,Jade,female
2005,10,55,Maxime,male
2005,2,78,Emma,female
2005,77,21,Lilou,female
2005,72,22,Nina,female
2005,70,22,Mathieu,male
2005,69,22,Alicia,female
2005,64,23,Eva,female
2005,50,28,Evan,male
2005,45,31,Océane,female
2005,73,22,Pauline,female
2005,83,19,Laura,female
2005,32,38,Yanis,male
2005,28,40,Axel,male
2005,52,28,Louise,female
2005,49,30,Marie,female
2005,48,30,Gabriel,male
2005,44,31,Noah,male
2005,43,31,Charlotte,female
2005,40,32,Alexis,male
2005,39,33,Quentin,male
2005,35,36,Lola,female
2005,30,39,Jeanne,female
2005,31,38,Inès,female
2005,24,42,Louis,male
2005,56,27,Matéo,male
2005,19,43,Paul,male
2005,18,45,Nathan,male
2005,17,46,Léo,male
2005,15,48,Mathis,male
2005,9,56,Clara,female
2005,7,57,Raphaël,male
2005,6,58,Théo,male
2005,5,58,Lucas,male
2005,4,58,Antoine,male
2005,1,97,Enzo,male
2005,54,28,Samuel,male
2005,34,37,Romain,male
2005,58,26,Pierre,male
2005,75,21,Elisa,female
2005,59,25,Léna,female
2005,23,42,Jules,male
2005,21,42,Chloé,female
2005,12,53,Arthur,male
2005,11,55,Sarah,female
2005,8,57,Thomas,male
2005,3,61,Camille,female
2005,94,16,Kylian,male
2005,86,18,Salomé,female
2005,84,18,Agathe,female
2005,27,41,Tom,male
2005,62,24,Lou,female
2005,98,16,Martin,male
2005,97,16,Marius,male
2005,93,16,Dorian,male
2005,92,16,Adam,male
2005,87,18,Tristan,male
2005,67,23,Luna,female
2005,66,23,Justine,female
2005,60,24,Dylan,male
2005,71,22,Maxence,male
2004,51,28,Pierre,male
2004,33,38,Eva,female
2004,18,51,Clara,female
2004,27,44,Jules,male
2004,28,41,Antoine,male
2004,14,56,Théo,male
2004,42,31,Gabriel,male
2004,78,21,Zoé,female
2004,85,18,Amandine,female
2004,97,16,Alicia,female
2004,13,56,Raphaël,male
2004,16,52,Camille,female
2004,88,17,Elise,female
2004,1,92,Emma,female
2004,96,17,Tristan,male
2004,93,17,Mathias,male
2004,90,17,Killian,male
2004,87,17,Ambre,female
2004,82,20,Pauline,female
2004,75,21,Ilona,female
2004,74,21,Dorian,male
2004,72,21,Anna,female
2004,71,22,Margaux,female
2004,43,31,Julie,female
2004,60,25,Carla,female
2004,57,26,Justine,female
2004,32,40,Alexis,male
2004,55,27,Noah,male
2004,99,16,Amélie,female
2004,80,20,Dylan,male
2004,79,20,Clémence,female
2004,77,21,Simon,male
2004,70,22,Louise,female
2004,62,25,Lisa,female
2004,52,27,Charlotte,female
2004,46,31,Samuel,male
2004,34,37,Anaïs,female
2004,30,41,Quentin,male
2004,73,21,Célia,female
2004,29,41,Lola,female
2004,26,45,Léo,male
2004,24,47,Sarah,female
2004,15,55,Léa,female
2004,2,82,Enzo,male
2004,100,16,Cloé,female
2004,94,17,Matis,male
2004,86,18,Titouan,male
2004,84,19,Ethan,male
2004,83,20,Salomé,female
2004,64,24,Alice,female
2004,6,61,Jade,female
2004,53,27,Matéo,male
2004,54,27,Nicolas,male
2004,69,23,Morgane,female
2004,68,23,Margot,female
2004,67,23,Léna,female
2004,66,23,Laura,female
2004,65,24,Marine,female
2004,63,24,Adrien,male
2004,61,25,Jeanne,female
2004,59,26,Romane,female
2004,58,26,Lou,female
2004,56,27,Victor,male
2004,45,31,Maxence,male
2004,81,20,Emilie,female
2004,44,31,Marie,female
2004,39,35,Mattéo,male
2004,38,35,Mathilde,female
2004,36,36,Baptiste,male
2004,20,50,Paul,male
2004,19,50,Louis,male
2004,17,52,Clément,male
2004,7,60,Hugo,male
2004,23,48,Romain,male
2004,22,48,Mathéo,male
2004,76,21,Mathieu,male
2004,50,28,Lilou,female
2004,89,17,Erwan,male
2004,12,56,Mathis,male
2004,91,17,Louna,female
2004,49,29,Valentin,male
2004,48,29,Julien,male
2004,47,30,Océane,female
2004,41,33,Juliette,female
2004,40,34,Yanis,male
2004,35,37,Axel,male
2004,31,40,Alexandre,male
2004,25,46,Arthur,male
2004,21,49,Tom,male
2004,37,35,Lucie,female
2004,11,57,Nathan,male
2004,9,60,Lucas,male
2004,8,60,Inès,female
2004,92,17,Martin,male
2004,5,61,Chloé,female
2004,4,66,Thomas,male
2004,3,72,Maxime,male
2004,98,16,Alix,female
2004,95,17,Noa,male
2004,10,57,Manon,female
2003,69,23,Margot,female
2003,48,29,Valentin,male
2003,52,26,Anthony,male
2003,61,24,Julien,male
2003,92,18,Dylan,male
2003,75,21,Agathe,female
2003,79,21,Tristan,male
2003,82,20,Julie,female
2003,84,19,Alice,female
2003,35,39,Pierre,male
2003,36,38,Jules,male
2003,2,92,Lucas,male
2003,14,53,Clara,female
2003,7,65,Maxime,male
2003,5,79,Thomas,male
2003,3,90,Hugo,male
2003,29,41,Raphaël,male
2003,25,43,Lola,female
2003,21,45,Chloé,female
2003,20,46,Arthur,male
2003,17,48,Romain,male
2003,9,62,Alexandre,male
2003,22,44,Tom,male
2003,95,17,Alexia,female
2003,55,25,Guillaume,male
2003,23,43,Alexis,male
2003,26,43,Paul,male
2003,96,17,Lou,female
2003,100,16,Célia,female
2003,94,18,Mathieu,male
2003,88,19,Noah,male
2003,86,19,Dorian,male
2003,74,22,Ethan,male
2003,70,23,Nicolas,male
2003,65,24,Zoé,female
2003,64,24,Noémie,female
2003,63,24,Mattéo,male
2003,62,24,Martin,male
2003,59,25,Pauline,female
2003,58,25,Margaux,female
2003,53,26,Marion,female
2003,44,32,Marine,female
2003,43,32,Eva,female
2003,42,33,Carla,female
2003,40,35,Charlotte,female
2003,39,36,Clément,male
2003,37,38,Mathilde,female
2003,27,42,Océane,female
2003,98,17,Mohamed,male
2003,91,18,Ambre,female
2003,1,96,Enzo,male
2003,46,30,Laura,female
2003,89,19,Sacha,male
2003,83,20,Mathias,male
2003,81,20,Emilie,female
2003,80,20,Clémence,female
2003,73,22,Anna,female
2003,71,23,Romane,female
2003,67,23,Benjamin,male
2003,66,23,Adrien,male
2003,56,25,Jeanne,female
2003,47,29,Gabriel,male
2003,38,36,Anaïs,female
2003,93,18,Matéo,male
2003,34,39,Nathan,male
2003,33,39,Léo,male
2003,19,46,Antoine,male
2003,18,47,Sarah,female
2003,13,55,Camille,female
2003,12,57,Marie,female
2003,11,59,Manon,female
2003,10,61,Théo,male
2003,8,64,Léa,female
2003,85,19,Axelle,female
2003,90,18,Amandine,female
2003,49,29,Victor,male
2003,97,17,Maxence,male
2003,72,23,Samuel,male
2003,99,17,Nina,female
2003,60,25,Yanis,male
2003,32,40,Lucie,female
2003,31,40,Juliette,female
2003,24,43,Jade,female
2003,16,50,Mathis,male
2003,15,51,Louis,male
2003,6,65,Inès,female
2003,87,19,Lilou,female
2003,77,21,Léna,female
2003,76,21,Corentin,male
2003,78,21,Maëva,female
2003,68,23,Louise,female
2003,45,30,Elisa,female
2003,28,42,Quentin,male
2003,30,40,Baptiste,male
2003,41,33,Axel,male
2003,4,79,Emma,female
2003,50,28,Justine,female
2003,51,28,Mathéo,male
2003,54,26,Simon,male
2003,57,25,Lisa,female
2002,56,29,Mattéo,male
2002,39,36,Julien,male
2002,36,39,Pierre,male
2002,30,43,Clara,female
2002,100,15,Mélissa,female
2002,99,15,Marion,female
2002,84,19,Guillaume,male
2002,75,22,Simon,male
2002,64,25,Marine,female
2002,61,26,Benjamin,male
2002,60,27,Laura,female
2002,10,66,Manon,female
2002,55,29,Dylan,male
2002,50,30,Jeanne,female
2002,43,34,Alexis,male
2002,14,60,Clément,male
2002,77,21,Bastien,male
2002,6,76,Hugo,male
2002,85,19,Louise,female
2002,73,22,Emilie,female
2002,57,28,Anaïs,female
2002,46,31,Florian,male
2002,44,34,Charlotte,female
2002,76,21,Anna,female
2002,41,35,Lisa,female
2002,80,21,Matéo,male
2002,88,18,Damien,male
2002,94,17,Jean,male
2002,82,20,Morgane,female
2002,62,26,Julie,female
2002,52,30,Mathieu,male
2002,38,38,Mathilde,female
2002,28,44,Quentin,male
2002,12,61,Camille,female
2002,96,16,Axelle,female
2002,91,18,Mehdi,male
2002,90,18,Lou,female
2002,83,20,Romane,female
2002,93,17,Amélie,female
2002,81,21,Rémi,male
2002,71,23,Vincent,male
2002,70,23,Martin,male
2002,26,44,Léo,male
2002,25,44,Inès,female
2002,18,56,Sarah,female
2002,17,57,Paul,male
2002,4,94,Emma,female
2002,2,98,Lucas,male
2002,98,15,Maël,male
2002,42,35,Mathis,male
2002,51,30,Lola,female
2002,40,35,Alice,female
2002,95,17,Margot,female
2002,33,41,Valentin,male
2002,32,42,Nicolas,male
2002,31,43,Océane,female
2002,23,48,Baptiste,male
2002,20,53,Jade,female
2002,19,55,Arthur,male
2002,13,61,Chloé,female
2002,11,63,Louis,male
2002,9,67,Marie,female
2002,1,109,Théo,male
2002,92,18,Yanis,male
2002,47,31,Mathéo,male
2002,86,19,Raphaël,male
2002,78,21,Elisa,female
2002,74,22,Noémie,female
2002,72,22,Célia,female
2002,69,23,Justine,female
2002,68,23,Corentin,male
2002,67,24,Zoé,female
2002,63,25,Gabriel,male
2002,59,27,Anthony,male
2002,37,38,Juliette,female
2002,45,33,Carla,female
2002,3,95,Thomas,male
2002,48,31,Victor,male
2002,7,76,Maxime,male
2002,49,30,Eva,female
2002,34,39,Axel,male
2002,29,44,Romain,male
2002,27,44,Lucie,female
2002,24,46,Tom,male
2002,22,52,Nathan,male
2002,21,52,Jules,male
2002,16,59,Antoine,male
2002,15,59,Alexandre,male
2002,8,72,Enzo,male
2002,35,39,Pauline,female
2002,5,86,Léa,female
2002,66,24,Margaux,female
2002,97,15,Clémence,female
2002,54,29,Adrien,male
2002,58,28,Thibault,male
2002,65,25,Tristan,male
2002,53,30,Samuel,male
2002,79,21,Maëva,female
2002,87,18,Agathe,female
2002,89,18,Dorian,male
2001,80,20,Noémie,female
2001,41,36,Adrien,male
2001,40,38,Jade,female
2001,34,42,Inès,female
2001,11,70,Paul,male
2001,9,75,Marie,female
2001,8,75,Louis,male
2001,76,21,Elisa,female
2001,96,16,Mathias,male
2001,91,17,Killian,male
2001,87,17,Amandine,female
2001,57,30,Valentin,male
2001,78,21,Lola,female
2001,77,21,Elise,female
2001,62,28,Maëva,female
2001,61,28,Alice,female
2001,55,31,Lucie,female
2001,54,31,Axel,male
